字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
,,"Too Much","Carly Rae Jepsen",,红色,分开,66 + 171,A - 右下角数字 10 绿条开始^^^B - 左下角数字 1 单点,A - 右上角数字 16 单点^^^B - 右边数字 9 单点,95,198,40 + 0.2,171,B - 左下角数字 1 单点,B - 右边数字 9 单点,95,198,452120,21 - 0.3
,,"不逃","罗志祥",,红色,分开,50 + 159、51 + 159、52 + 159,A - 左下角数字 3 单点^^^B - 左下角数字 10 蓝条开始,A - 右上角数字 7 蓝条结尾^^^B - 左上角数字 1 绿条开始,133,261,48 + 0.1,159,B - 左下角数字 10 蓝条开始,B - 左上角数字 1 绿条开始,133,261,705920,24 + 0.2
Q,7,"乞丐","摩登兄弟",,红色,分开,51 + 261,A - 右下角数字 1 单点^^^B - 右下角数字 1 单点,A - 左下角数字 7 绿条开始^^^B - 左下角数字 7 绿条开始,198,389,61 - 0.4,261,B - 右下角数字 1 单点,B - 左下角数字 7 绿条开始,198,389,1125532,30 + 0.3
M,8,"MK Circus","Dough-Boy/王嘉尔",,红色,分开,93 + 166、93 + 167、93 + 168、93 + 169,A - 左上角数字 4 蓝条开始^^^A - 左下角数字 1 单点,A - 左下角数字 12 单点^^^A - 上面数字 5 蓝条结尾、右边数字 6 单点,207,433,64 - 0.4,166、167、168、169,A - 左下角数字 1 单点,A - 上面数字 5 蓝条结尾、右边数字 6 单点,207,433,1127169,32 - 0.2
B,8,"不可思议","金莎",,红色,分开,125 + 231、125 + 232、231 + 286、232 + 286,A - 左下角数字 8 单点^^^B - 右上角数字 1 单点,A - 右上角数字 5 单点^^^B - 左下角数字 10 单点,161,330,54 - 0.1,231、232,B - 右上角数字 1 单点,B - 左下角数字 10 单点,161,330,960804,27 + 0.0
L,9,"恋人募集中","天月-あまつき-",,,分开,112 + 190、112 + 191、112 + 192、113 + 190、113 + 191、113 + 192、113 + 190、113 + 191、113 + 192、113 + 190,A - 下面数字 4 绿条结尾^^^A - 中间数字 11 绿条中间,A - 左上角数字 7 单点^^^A - 右下角数字 11 单点,217,436,48 + 0.3,112、113、114,A - 下面数字 4 绿条结尾,A - 左上角数字 7 单点,217,436,1174754,25 + 0.0
M,9,"My Song","花泽香菜",,,分开,150 + 192、150 + 193、150 + 194、150 + 195、150 + 350、150 + 351、150 + 352、150 + 392、150 + 393、150 + 394,A - 右上角数字 1 单点^^^A - 上面数字 4 单点,A - 左下角数字 3 单点^^^A - 左上角数字 10 单点,247,471,56 - 0.2,150、151、192、193、194、195、350、351、352、392,A - 右上角数字 1 单点,A - 左下角数字 3 单点,247,471,1309679,28 - 0.1
,,"蹁跹舞(QQ炫舞手游原创音乐)","QQ炫舞手游",,红色,分开,182 + 215,B - 右上角数字 7 绿条中间^^^B - 左上角数字 10 单点,B - 右上角数字 8 单点^^^B - 下面数字 5 单点,112,275,36 + 0.2,215,B - 左上角数字 10 单点,B - 下面数字 5 单点,112,275,548772,18 + 0.3
,,"Don't Threaten Me With A Good Time","Panic! At The Disco",,红色,分开,51 + 172、51 + 174、51 + 175、51 + 176、51 + 177、51 + 178、51 + 179、51 + 180、53 + 172、53 + 174,A - 左上角数字 9 绿条结尾、右下角数字 1 单点^^^B - 右下角数字 10 绿条结尾、左上角数字 1 单点,A - 右上角数字 1 单点^^^B - 左下角数字 1 单点,107,228,58 + 0.0,172、174、175、176、177、178、179、180,B - 右下角数字 10 绿条结尾、左上角数字 1 单点,B - 左下角数字 1 单点,107,228,688480,29 + 0.0
H,6,"喊出我的名字","创造营2019学员",,红色,分开,187 + 272、187 + 273、187 + 274、187 + 275、187 + 276、187 + 277、187 + 278、187 + 279、187 + 280,B - 右下角数字 11 单点^^^B - 右下角数字 11 单点,B - 右上角数字 4 单点^^^B - 左上角数字 2 单点,154,304,50 - 0.2,272、273、274、275、276、277、278、279、280,B - 右下角数字 11 单点,B - 左上角数字 2 单点,154,304,838045,25 + 0.0
H,8,"坏女孩","陈嘉桦",,,分开,121 + 323、121 + 324、121 + 325、121 + 441、122 + 323、122 + 324、122 + 325、122 + 441、122 + 323、122 + 324,A - 左边数字 6 绿条结尾^^^B - 左边数字 6 绿条结尾,A - 右上角数字 3 单点^^^B - 右上角数字 3 单点,192,480,55 - 0.2,121、122、123、323、324、325、441,A - 左边数字 6 绿条结尾,A - 右上角数字 3 单点,192,480,1206105,27 + 0.4
*,9,"オメガリズム","UPLIFT SPICE",,,分开,254 + 486、254 + 487,B - 左上角数字 4 单点^^^B - 左上角数字 1 单点,B - 右下角数字 8 绿条开始^^^B - 右边数字 4 单点,250,624,56 + 0.2,254,B - 左上角数字 4 单点,B - 右下角数字 8 绿条开始,250,624,1675932,28 + 0.2
,,"疯了吧","TWICE",,红色,分开,75 + 205,A - 右下角数字 3 蓝条开始^^^B - 左下角数字 4 单点,A - 右边数字 1 绿条开始^^^B - 左下角数字 8 蓝条结尾,116,266,49 - 0.2,205,B - 左下角数字 4 单点,B - 左下角数字 8 蓝条结尾,116,266,702316,25 - 0.2
*,9,"ヒトガタ","HIMEHINA",,,分开,34 + 265、34 + 266、34 + 267、34 + 268、34 + 269、34 + 270、34 + 271、34 + 272,A - 左下角数字 1 单点^^^B - 左下角数字 8 单点,A - 右下角数字 6 单点^^^B - 右上角数字 6 单点,244,449,63 + 0.0,265、266、267、268、269、270、271、272,B - 左下角数字 8 单点,B - 右上角数字 6 单点,244,449,1412442,32 + 0.0
T,10,"天樂","和楽器バンド",,,分开,212 + 333、212 + 335、213 + 333、213 + 335、214 + 333、214 + 335、215 + 333、215 + 335、215 + 333、215 + 335,A - 右下角数字 4 单点^^^A - 左下角数字 4 绿条结尾、下面数字 4 绿条结尾,A - 左下角数字 10 单点^^^A - 下面数字 5 蓝条结尾,386,711,57 + 0.4,333、335,A - 左下角数字 4 绿条结尾、下面数字 4 绿条结尾,A - 下面数字 5 蓝条结尾,386,711,1678759,32 + 0.4
L,7,"绿色","陈雪凝",,红色,分开,110 + 251、110 + 256、115 + 251、115 + 256,A - 左上角数字 6 单点^^^B - 右下角数字 7 单点,A - 右下角数字 12 单点^^^B - 左上角数字 5 单点,172,314,49 + 0.4,110、115、251、256,A - 左上角数字 6 单点,A - 右下角数字 12 单点,172,314,803315,25 - 0.3
H,9,"换我陪你","炎亚纶",,,分开,244 + 566,A - 右下角数字 6 蓝条中间^^^B - 左上角数字 6 蓝条中间,A - 中间数字 6 蓝条结尾、左边数字 7 单点^^^B - 中间数字 6 蓝条结尾、右边数字 7 单点,305,627,58 + 0.0,244、566,A - 右下角数字 6 蓝条中间,A - 中间数字 6 蓝条结尾、左边数字 7 单点,305,627,1341571,29 + 0.0
,,"Time with you","圭贤",,红色,分开,133 + 193,B - 上面数字 6 单点^^^B - 左上角数字 10 单点,B - 左上角数字 10 蓝条结尾^^^B - 右上角数字 6 蓝条结尾,125,232,51 - 0.1,193,B - 左上角数字 10 单点,B - 右上角数字 6 蓝条结尾,125,232,673929,26 + 0.1
,,"Monsters","Katie Sky",,红色,分开,122 + 172、122 + 173、122 + 172、122 + 173、122 + 172、122 + 173、122 + 172、122 + 173、122 + 172、122 + 173,B - 右下角数字 9 单点^^^B - 左上角数字 8 单点,B - 左下角数字 7 单点^^^B - 左上角数字 12 单点,107,235,40 - 0.4,172、173,B - 左上角数字 8 单点,B - 左上角数字 12 单点,107,235,565773,20 - 0.1
C,9,"Crash","The Primitives",,,分开,454 + 503,B - 右上角数字 1 蓝条结尾、左下角数字 2 单点^^^B - 左上角数字 1 蓝条结尾、右下角数字 2 单点,B - 左下角数字 6 蓝条结尾、右上角数字 7 单点^^^B - 右下角数字 6 蓝条结尾、左上角数字 7 单点,235,549,61 + 0.0,454、503,B - 右上角数字 1 蓝条结尾、左下角数字 2 单点,B - 左下角数字 6 蓝条结尾、右上角数字 7 单点,235,549,1358364,31 - 0.5
X,7,"像暗杀似的绕到背后突然拥抱你","太一",,,分开,119 + 271、119 + 272、119 + 273、119 + 276、119 + 277、119 + 278、120 + 271、120 + 272、120 + 273、120 + 276,A - 左边数字 4 单点^^^B - 上面数字 5 单点,A - 右上角数字 10 单点^^^B - 右上角数字 9 蓝条结尾,180,328,50 + 0.0,119、120、121、122、271、272、273、276、277、278,A - 左边数字 4 单点,A - 右上角数字 10 单点,180,328,1039007,25 + 0.0
,,"那时正好","赵政豪",,,分开,130 + 271、271 + 311,A - 右上角数字 1 单点^^^B - 右上角数字 4 单点,A - 中间数字 5 单点^^^B - 右下角数字 6 单点,170,439,47 - 0.5,271,B - 右上角数字 4 单点,B - 右下角数字 6 单点,170,439,1028393,23 + 0.4
D,9,"DANCE DANCE","Day6",100,,分开,155 + 202、155 + 426、155 + 473、155 + 202、155 + 426、155 + 473、155 + 202、155 + 426、155 + 473、155 + 202,A - 左下角数字 3 单点^^^A - 右下角数字 3 单点,A - 中间数字 9 蓝条结尾、右下角数字 10 单点^^^A - 中间数字 9 蓝条结尾、左下角数字 10 单点,253,541,59 + 0.0,155、202、426、473,A - 左下角数字 3 单点,A - 中间数字 9 蓝条结尾、右下角数字 10 单点,253,541,1388746,30 - 0.5
,,"Turn Up","周汤豪",100,红色,分开,99 + 267、99 + 269、99 + 270、101 + 267、101 + 269、101 + 270、102 + 267、102 + 269、102 + 270,A - 右下角数字 1 绿条结尾、左上角数字 2 单点^^^B - 左上角数字 1 绿条结尾、右下角数字 2 单点,A - 右上角数字 7 单点^^^B - 左下角数字 7 单点,155,316,51 + 0.4,99、101、102、267、269、270,A - 右下角数字 1 绿条结尾、左上角数字 2 单点,A - 右上角数字 7 单点,155,316,832968,26 - 0.3
A,8,"爱不得 恨不得 舍不得","胡彦斌",,,分开,216 + 478,A - 左上角数字 7 单点^^^B - 左上角数字 7 单点,A - 右下角数字 5 单点^^^B - 右下角数字 5 单点,250,512,58 + 0.0,216、478,A - 左上角数字 7 单点,A - 右下角数字 5 单点,250,512,1475688,29 + 0.0
,,"彩虹","苏醒",,红色,分开,84 + 180、84 + 181、84 + 182,A - 左上角数字 5 单点^^^B - 左上角数字 3 单点,A - 右上角数字 10 单点^^^B - 左上角数字 8 蓝条中间,119,240,52 - 0.5,180、181、182,B - 左上角数字 3 单点,B - 左上角数字 8 蓝条中间,119,240,675627,29 - 0.2
,,"孤注一掷的舞者","DOES",,,分开,191 + 250、191 + 269、192 + 250、192 + 269、192 + 250、192 + 269、192 + 250、192 + 269、193 + 250、193 + 269,A - 右上角数字 1 单点^^^B - 左下角数字 4 单点,A - 左下角数字 6 单点^^^B - 右边数字 4 单点,231,427,54 - 0.1,191、192、193,A - 右上角数字 1 单点,A - 左下角数字 6 单点,231,427,1273149,27 + 0.0
D,10,"Dear Brave","鹿乃",,,分开,233 + 353、234 + 353、235 + 353、353 + 538、353 + 539、353 + 540,A - 左下角数字 1 单点^^^B - 右下角数字 2 单点,A - 左上角数字 4 蓝条中间^^^B - 右上角数字 6 蓝条结尾,351,725,54 - 0.3,353,B - 右下角数字 2 单点,B - 右上角数字 6 蓝条结尾,351,725,1920994,28 - 0.1
S,7,"傻呆呆","BY2",,红色,分开,143 + 249、143 + 290、249 + 290,A - 左上角数字 1 单点、右上角数字 1 单点^^^B - 右下角数字 1 单点、左下角数字 1 单点,A - 右下角数字 5 单点^^^B - 左上角数字 5 单点,184,321,56 + 0.0,143、249、290,A - 左上角数字 1 单点、右上角数字 1 单点,A - 右下角数字 5 单点,184,321,901446,28 + 0.0
,,"PRINCESS","Samuel",,红色,分开,88 + 210、89 + 210,A - 左边数字 10 绿条结尾^^^B - 左下角数字 11 单点,A - 右上角数字 14 单点^^^B - 右边数字 1 单点,113,247,51 + 0.0,210,B - 左下角数字 11 单点,B - 右边数字 1 单点,113,247,707278,26 + 0.0
P,8,"僕は僕であって","angela/fripSide",,,分开,409 + 444、409 + 445、418 + 444、418 + 445,B - 右上角数字 4 蓝条开始^^^B - 左上角数字 3 单点,B - 右边数字 1 单点^^^B - 右下角数字 5 蓝条中间,194,471,52 + 0.0,444、445,B - 左上角数字 3 单点,B - 右下角数字 5 蓝条中间,194,471,1334186,27 + 0.0
D,9,"Defiance","雨宮天",,,分开,145 + 198、145 + 199、145 + 200、145 + 463、145 + 465、145 + 469、145 + 470、145 + 471、145 + 516、145 + 517,A - 右上角数字 1 单点^^^A - 左上角数字 1 单点,A - 左下角数字 8 单点^^^A - 左下角数字 4 单点,309,639,56 - 0.4,145、147、151、152、153、198、199、200、463、465,A - 右上角数字 1 单点,A - 左下角数字 8 单点,309,639,1483590,28 - 0.2
Y,7,"鹦鹉","任然",,红色,分开,180 + 387、180 + 388、180 + 389、180 + 390、180 + 391、180 + 419、181 + 387、181 + 388、181 + 389、181 + 390,A - 右上角数字 5 单点^^^B - 左下角数字 3 单点,A - 右下角数字 7 蓝条结尾、上面数字 8 单点^^^B - 左上角数字 7 蓝条结尾、下面数字 8 单点,285,491,71 + 0.0,180、181、182、183、184、212、387、388、389、390,A - 右上角数字 5 单点,A - 右下角数字 7 蓝条结尾、上面数字 8 单点,285,491,1251223,36 - 0.5
,,"星期天","张紫豪",,红色,分开,95 + 232、95 + 233、95 + 234,A - 右上角数字 1 单点、左上角数字 1 单点^^^B - 左下角数字 1 单点,A - 左下角数字 4 单点^^^B - 左上角数字 5 单点,135,290,52 - 0.1,232、233、234,B - 左下角数字 1 单点,B - 左上角数字 5 单点,135,290,792116,26 + 0.0
S,8,"生而倔强","熊汝霖",,,分开,111 + 475、371 + 475,A - 右上角数字 1 单点^^^B - 右下角数字 4 单点,A - 左下角数字 6 单点^^^B - 左上角数字 7 绿条开始,260,523,57 - 0.2,475,B - 右下角数字 4 单点,B - 左上角数字 7 绿条开始,260,523,1171964,29 + 0.0
Y,9,"雲を抜けた青空","Da-iCE",,,分开,156 + 387,A - 左上角数字 1 单点、右上角数字 1 单点^^^B - 右下角数字 1 单点、左下角数字 1 单点,A - 右下角数字 14 绿条结尾^^^B - 左上角数字 14 绿条结尾,232,479,59 + 0.4,156、387,A - 左上角数字 1 单点、右上角数字 1 单点,A - 右下角数字 14 绿条结尾,232,479,1257736,30 - 0.3
,,"两小无猜","小木",,红色,分开,104 + 186、104 + 187、104 + 188、104 + 189、105 + 186、105 + 187、105 + 188、105 + 189,A - 左上角数字 8 蓝条开始^^^B - 右下角数字 6 单点,A - 左上角数字 4 单点^^^B - 右下角数字 2 单点,168,381,65 + 0.0,186、187、188、189,B - 右下角数字 6 单点,B - 右下角数字 2 单点,168,381,1066234,34 + 0.0
,,"如果当时","胡夏",,红色,分开,191 + 276、192 + 276,B - 右下角数字 5 蓝条开始^^^B - 左边数字 6 蓝条开始,B - 左边数字 3 蓝条中间^^^B - 左上角数字 7 单点、右上角数字 7 单点,183,392,65 - 0.1,276,B - 左边数字 6 蓝条开始,B - 左上角数字 7 单点、右上角数字 7 单点,183,392,968922,34 - 0.3
,,"ME!","Taylor Swift/Brendon Urie",,红色,分开,32 + 106、32 + 107,A - 上面数字 2 单点^^^B - 左下角数字 1 单点,A - 左上角数字 6 单点^^^B - 右下角数字 5 单点,81,186,39 - 0.2,106、107,B - 左下角数字 1 单点,B - 右下角数字 5 单点,81,186,452828,19 + 0.4
P,8,"偏偏","Sihan/银临",,,分开,135 + 325,A - 左下角数字 5 蓝条开始^^^B - 左上角数字 7 蓝条开始,A - 左上角数字 6 绿条开始^^^B - 右下角数字 5 绿条开始,185,419,50 + 0.0,135、325,A - 左下角数字 5 蓝条开始,A - 左上角数字 6 绿条开始,185,419,1040717,25 + 0.0
M,8,"冒险蓝图","Chic Chili",,,分开,176 + 436,A - 左下角数字 1 蓝条开始^^^B - 左上角数字 1 单点,A - 右上角数字 4 蓝条结尾、左上角数字 5 单点^^^B - 右上角数字 6 绿条开始,293,550,60 - 0.5,176,A - 左下角数字 1 蓝条开始,A - 右上角数字 4 蓝条结尾、左上角数字 5 单点,293,550,1321853,31 + 0.1
S,8,"SUPERMOON","HIROOMI TOSAKA",,,分开,155 + 333,A - 右边数字 3 单点^^^B - 右边数字 3 单点,A - 左边数字 8 蓝条结尾^^^B - 左边数字 8 蓝条结尾,208,386,54 + 0.0,155、333,A - 右边数字 3 单点,A - 左边数字 8 蓝条结尾,208,386,1169065,27 + 0.0
P,9,"PIRI","Dreamcatcher",,,分开,158 + 464、339 + 464、464 + 502,A - 右上角数字 2 单点^^^B - 左下角数字 8 蓝条开始,A - 左下角数字 7 单点^^^B - 右下角数字 4 单点,218,550,56 - 0.1,464,B - 左下角数字 8 蓝条开始,B - 右下角数字 4 单点,218,550,1621248,29 - 0.1
F,6,"Flamingo","米津玄師",,红色,分开,136 + 261、136 + 262、137 + 261、137 + 262、137 + 261、137 + 262、137 + 261、137 + 262、137 + 261、137 + 262,A - 左上角数字 4 绿条结尾^^^B - 左上角数字 1 单点,A - 左下角数字 6 蓝条结尾^^^B - 左下角数字 4 单点,165,328,50 - 0.4,136、137、261、262,A - 左上角数字 4 绿条结尾,A - 左下角数字 6 蓝条结尾,165,328,882925,25 - 0.2
,,"Baby Don't Cry","于湉",,红色,分开,97 + 229、97 + 230、98 + 229、98 + 230、98 + 229、98 + 230、98 + 229、98 + 230、98 + 229、98 + 230,A - 右上角数字 4 绿条结尾^^^B - 左下角数字 4 绿条结尾,A - 左边数字 7 单点^^^B - 右边数字 7 单点,139,271,52 - 0.4,229、230,B - 左下角数字 4 绿条结尾,B - 右边数字 7 单点,139,271,811854,26 - 0.2
,,"I like you(炫舞音乐季主题曲)","孟美岐",,,分开,415 + 465,B - 左边数字 12 蓝条中间^^^B - 右边数字 6 蓝条开始、中间数字 6 蓝条开始,B - 下面数字 13 蓝条结尾、右下角数字 14 单点^^^B - 右上角数字 7 蓝条结尾、下面数字 8 单点,250,509,75 - 0.2,465,B - 右边数字 6 蓝条开始、中间数字 6 蓝条开始,B - 右上角数字 7 蓝条结尾、下面数字 8 单点,250,509,1542309,39 + 0.0
,,"我曾","1908公社",,红色,分开,77 + 221,A - 左边数字 6 单点^^^B - 右边数字 6 单点,A - 右下角数字 3 单点^^^B - 左上角数字 3 单点,130,274,54 - 0.4,221,B - 右边数字 6 单点,B - 左上角数字 3 单点,130,274,754810,27 - 0.2
,,"幸福症候群","nanawoakari",,红色,分开,74 + 203,A - 右下角数字 9 蓝条开始^^^B - 左下角数字 6 单点,A - 左上角数字 4 单点^^^B - 右上角数字 3 单点,178,441,65 - 0.4,203,B - 左下角数字 6 单点,B - 右上角数字 3 单点,178,441,1148151,33 - 0.2
,,"She is","OVAN/SHAUN",,红色,分开,90 + 193,A - 右上角数字 5 蓝条开始^^^B - 左下角数字 4 蓝条开始,A - 右边数字 4 单点^^^B - 右上角数字 5 单点,155,250,59 - 0.2,90,A - 右上角数字 5 蓝条开始,A - 右边数字 4 单点,155,250,744068,32 + 0.0
,,"Loved","Highlight",,红色,分开,50 + 162、50 + 163、50 + 164、50 + 165、50 + 166、51 + 162、51 + 163、51 + 164、51 + 165、51 + 166,A - 左边数字 1 单点^^^B - 右上角数字 1 单点,A - 右上角数字 8 单点^^^B - 左下角数字 5 单点,161,311,47 - 0.1,162、163、164、165、166,B - 右上角数字 1 单点,B - 左下角数字 5 单点,161,311,828388,24 - 0.1
H,9,"火炎","女王蜂",,,分开,199 + 460、199 + 461、199 + 462,A - 右边数字 5 单点^^^B - 左下角数字 5 单点,A - 左上角数字 1 单点^^^B - 右上角数字 1 单点,236,540,53 + 0.2,199、460、461、462,A - 右边数字 5 单点,A - 左上角数字 1 单点,236,540,1414711,27 - 0.4
Y,6,"越来越近","苏醒",,红色,分开,50 + 182,A - 右上角数字 5 单点^^^B - 右上角数字 6 蓝条开始,A - 左下角数字 10 单点^^^B - 右下角数字 1 单点,129,305,50 - 0.2,182,B - 右上角数字 6 蓝条开始,B - 右下角数字 1 单点,129,305,801166,26 - 0.1
S,9,"So Good","Red Velvet",,,分开,92 + 284,A - 右下角数字 7 单点^^^B - 左上角数字 7 单点,A - 中间数字 5 单点^^^B - 中间数字 5 单点,192,374,56 - 0.4,284,B - 左上角数字 7 单点,B - 中间数字 5 单点,192,374,1096145,28 - 0.2
,,"HERO","李子璇",,红色,分开,80 + 192、80 + 193,A - 左边数字 5 单点^^^B - 左下角数字 1 单点,A - 左边数字 6 单点^^^B - 右边数字 4 单点,140,283,57 - 0.3,192、193,B - 左下角数字 1 单点,B - 右边数字 4 单点,140,283,839001,28 + 0.2
,,"不念则忘","音阙诗听/赵方婧",,红色,分开,139 + 250、140 + 250,A - 左上角数字 6 单点^^^B - 右下角数字 2 单点,A - 左下角数字 9 蓝条结尾、右上角数字 10 单点^^^B - 右下角数字 8 绿条开始,174,316,54 + 0.1,139、140,A - 左上角数字 6 单点,A - 左下角数字 9 蓝条结尾、右上角数字 10 单点,174,316,866734,28 + 0.0
,,"就喜欢你","董又霖",,红色,分开,69 + 179,A - 中间数字 2 单点^^^B - 右上角数字 4 单点,A - 右边数字 7 单点^^^B - 右下角数字 11 单点,109,208,46 - 0.5,179,B - 右上角数字 4 单点,B - 右下角数字 11 单点,109,208,582224,24 - 0.3
H,9,"HUSTLE","陈梓童",,,分开,78 + 127,A - 右上角数字 7 单点^^^A - 左下角数字 3 单点,A - 下面数字 4 单点^^^A - 右边数字 10 单点,251,546,57 + 0.0,78,A - 右上角数字 7 单点,A - 下面数字 4 单点,251,546,1592437,29 + 0.0
S,6,"Slow It Down","Charlie Puth",,红色,分开,99 + 229,A - 上面数字 6 蓝条开始^^^B - 右下角数字 6 蓝条开始,A - 左上角数字 9 绿条中间^^^B - 右下角数字 9 绿条中间,143,298,57 + 0.4,229,B - 右下角数字 6 蓝条开始,B - 右下角数字 9 绿条中间,143,298,818837,29 - 0.3
B,7,"捕风","音频怪物/汐音社",,,分开,161 + 405、161 + 406,A - 右下角数字 1 单点^^^B - 上面数字 8 单点,A - 右边数字 5 单点^^^B - 右上角数字 6 单点,224,461,50 - 0.1,161,A - 右下角数字 1 单点,A - 右边数字 5 单点,224,461,1097162,25 + 0.0
*,10,"[A]ddiction","EVO+",,,分开,167 + 360、167 + 546、360 + 546,A - 下面数字 5 单点^^^B - 下面数字 9 单点,A - 右下角数字 3 单点^^^B - 右下角数字 3 单点,267,589,68 + 0.0,167、360、546,A - 下面数字 5 单点,A - 右下角数字 3 单点,267,589,1910019,34 + 0.0
,,"On My Way","Alan Walker/Sabrina Carpenter/Farruko",,红色,分开,39 + 128,A - 右下角数字 7 单点^^^B - 右下角数字 6 单点,A - 右下角数字 4 单点^^^B - 左上角数字 4 单点,74,163,43 + 0.3,39,A - 右下角数字 7 单点,A - 右下角数字 4 单点,74,163,433626,23 - 0.3
L,8,"零之相册(QQ炫舞手游原创音乐)","埋葬&优十",,,分开,155 + 388、156 + 388、157 + 388,A - 左下角数字 1 单点^^^B - 左边数字 1 蓝条开始,A - 左上角数字 3 蓝条结尾^^^B - 右下角数字 5 单点,215,450,64 + 0.0,155、156、157、388,A - 左下角数字 1 单点,A - 左上角数字 3 蓝条结尾,215,450,1276087,32 + 0.0
,,"I am YOU","Stray Kids",,红色,分开,124 + 291,A - 下面数字 8 绿条结尾、右上角数字 1 单点^^^B - 上面数字 8 绿条结尾、左下角数字 1 单点,A - 右上角数字 8 单点^^^B - 左下角数字 8 单点,249,442,58 + 0.0,124、291,A - 下面数字 8 绿条结尾、右上角数字 1 单点,A - 右上角数字 8 单点,249,442,1090347,29 + 0.0
,,"Candy Boy","TWICE",,,分开,177 + 426、177 + 427、177 + 428、177 + 429、177 + 430、356 + 426、356 + 427、356 + 428、356 + 429、356 + 430,A - 右上角数字 1 蓝条开始^^^B - 右下角数字 6 蓝条结尾,A - 右上角数字 5 蓝条结尾、左边数字 6 单点^^^B - 左下角数字 5 蓝条结尾、右下角数字 5 蓝条结尾,248,606,67 - 0.2,426、427、428、429、430,B - 右下角数字 6 蓝条结尾,B - 左下角数字 5 蓝条结尾、右下角数字 5 蓝条结尾,248,606,1602460,36 + 0.0
,,"豆你玩","李子璇",,红色,分开,217 + 261、217 + 262、217 + 263、217 + 264、217 + 266、218 + 261、218 + 262、218 + 263、218 + 264、218 + 266,B - 左边数字 15 单点^^^B - 右边数字 5 单点,B - 右下角数字 2 蓝条结尾、左边数字 3 单点^^^B - 左上角数字 8 蓝条结尾、下面数字 1 单点,172,348,90 + 0.0,249、250、251、252、254、257、258、261、262、263,B - 右上角数字 15 单点,B - 左下角数字 2 蓝条结尾、右边数字 3 单点,172,348,1151527,47 + 0.0
,,"I'm OK","小青龙",,红色,分开,109 + 191、109 + 193、117 + 191、117 + 193、125 + 191、125 + 193、191 + 423、191 + 431、191 + 439、192 + 423,A - 左上角数字 5 蓝条结尾、下面数字 6 单点^^^A - 右下角数字 5 蓝条中间,A - 左上角数字 6 蓝条结尾、右上角数字 7 单点^^^A - 右下角数字 9 蓝条结尾、上面数字 10 蓝条开始,237,510,87 + 0.0,191、193,A - 右下角数字 5 蓝条中间,A - 右下角数字 9 蓝条结尾、上面数字 10 蓝条开始,237,510,1492933,45 + 0.0
,,"courage","戸松遥",,,分开,108 + 431、108 + 432、108 + 433、108 + 434、109 + 431、109 + 432、109 + 433、109 + 434、109 + 431、109 + 432,A - 左上角数字 7 单点^^^B - 右下角数字 7 单点,A - 左上角数字 3 绿条结尾、右上角数字 4 单点^^^B - 右下角数字 3 绿条结尾、左下角数字 4 单点,306,628,61 + 0.2,108、109、110、111、431、432、433、434,A - 左上角数字 7 单点,A - 左上角数字 3 绿条结尾、右上角数字 4 单点,306,628,1595745,31 - 0.4
,,"flower of sorrow","花たん",,,分开,146 + 376、147 + 376、148 + 376、211 + 376、214 + 376、215 + 376、216 + 376,A - 右下角数字 3 单点^^^B - 右下角数字 1 蓝条开始,A - 右下角数字 2 单点^^^B - 左下角数字 8 绿条开始,210,471,54 + 0.2,376,B - 右下角数字 1 蓝条开始,B - 左下角数字 8 绿条开始,210,471,1359774,28 + 0.3
S,9,"Scarlet Faith","仲村芽衣子",,,分开,171 + 357、171 + 363、171 + 435、171 + 436、171 + 437、172 + 357、172 + 363、172 + 435、172 + 436、172 + 437,A - 中间数字 3 蓝条开始^^^B - 左上角数字 5 单点,A - 左上角数字 6 蓝条中间^^^B - 左下角数字 5 单点,205,469,56 + 0.2,171、172、173、357、363、435、436、437,A - 中间数字 3 蓝条开始,A - 左上角数字 6 蓝条中间,205,469,1244392,28 + 0.1
,,"Shiny","高颖浠",,,分开,187 + 538、187 + 539、188 + 538、188 + 539,A - 右上角数字 1 单点^^^B - 右上角数字 9 单点,A - 左下角数字 2 单点^^^B - 左下角数字 2 单点,421,800,96 + 0.0,187、188、538、539,A - 右上角数字 1 单点,A - 左下角数字 2 单点,421,800,2382238,48 + 0.0
,,"最好的天气","郭采洁",,红色,分开,63 + 185、63 + 186、64 + 185、64 + 186、64 + 185、64 + 186、64 + 185、64 + 186、64 + 185、64 + 186,A - 左上角数字 12 绿条结尾^^^B - 右下角数字 4 绿条结尾,A - 左下角数字 13 蓝条结尾^^^B - 右上角数字 5 蓝条结尾,134,328,58 - 0.2,185、186,B - 右下角数字 4 绿条结尾,B - 右上角数字 5 蓝条结尾,134,328,949808,29 - 0.1
C,8,"春夏秋冬","Sumika",,,分开,170 + 292、170 + 293、170 + 311、170 + 312、170 + 313、170 + 314、292 + 450、293 + 450、311 + 450、312 + 450,A - 左下角数字 3 单点^^^B - 右下角数字 4 蓝条开始,A - 上面数字 7 单点^^^B - 右上角数字 3 单点,288,566,50 - 0.5,292、293、311、312、313、314,B - 右下角数字 4 蓝条开始,B - 右上角数字 3 单点,288,566,1388985,25 - 0.2
